lsgi_code_ward_number,sec_kerala_code,lsgi_name,ward_number,ward_name,elected_representative,district,lsgi_type,winning_party,winning_front,votes,year
G11075_3,G11075,Olavanna,3,Palazhi Pala East,Rema M,Kozhikkode,Grama Panchayat,CPI(M),LDF,701,2025
G11075_4,G11075,Olavanna,4,Palazhi West,Muneefa Teacher,Kozhikkode,Grama Panchayat,IUML,UDF,1022,2025
G11075_5,G11075,Olavanna,5,Palazhi East,K P Jayalakshmi,Kozhikkode,Grama Panchayat,CPI(M),LDF,997,2025
G11075_6,G11075,Olavanna,6,Pantheerankave North,Muraleedharan N,Kozhikkode,Grama Panchayat,CPI(M),LDF,866,2025
G11075_7,G11075,Olavanna,7,Pantheerankave South,Lijina M.P.,Kozhikkode,Grama Panchayat,BJP,NDA,941,2025
G11075_8,G11075,Olavanna,8,Poolenkara,Anitha Shaji,Kozhikkode,Grama Panchayat,INC,UDF,988,2025
G11075_9,G11075,Olavanna,9,Muthuvanathara,Pilakunnath Jayasree,Kozhikkode,Grama Panchayat,CPI(M),LDF,947,2025
G11075_10,G11075,Olavanna,10,Manakkadave,P Mini,Kozhikkode,Grama Panchayat,CPI(M),LDF,771,2025
G11075_11,G11075,Olavanna,11,Kodal Nadakkave,Aneesh T P,Kozhikkode,Grama Panchayat,CPI(M),LDF,831,2025
G11075_12,G11075,Olavanna,12,Moorkkanad,Reseena P M,Kozhikkode,Grama Panchayat,IUML,UDF,1123,2025
G11075_13,G11075,Olavanna,13,Chathothara,Ramachandran,Kozhikkode,Grama Panchayat,CPI(M),LDF,957,2025
G11075_14,G11075,Olavanna,14,Kodinattumukku,Sulin,Kozhikkode,Grama Panchayat,CPI(M),LDF,897,2025
G11075_15,G11075,Olavanna,15,Palakurumba,C Jageesh,Kozhikkode,Grama Panchayat,CPI(M),LDF,793,2025
G11075_16,G11075,Olavanna,16,Olavanna,Abdul  Mujeeb,Kozhikkode,Grama Panchayat,INC,UDF,880,2025
G11075_17,G11075,Olavanna,17,Thondilakkadavu,Muhamed Nasik,Kozhikkode,Grama Panchayat,CPI(M),LDF,1044,2025
G11075_18,G11075,Olavanna,18,Kayatti,V Vijayan Valappil,Kozhikkode,Grama Panchayat,CPI(M),LDF,986,2025
G11075_19,G11075,Olavanna,19,Odumbra,Thaikandi Prasanna,Kozhikkode,Grama Panchayat,CPI(M),LDF,941,2025
G11075_20,G11075,Olavanna,20,Kambiliparamb,P M Sauda,Kozhikkode,Grama Panchayat,IUML,UDF,1373,2025
G11075_21,G11075,Olavanna,21,Kunnathupalam,T P M Sadikh,Kozhikkode,Grama Panchayat,IUML,UDF,1067,2025
G11075_22,G11075,Olavanna,22,M G Nagar,K P Faisal,Kozhikkode,Grama Panchayat,CPI(M),LDF,908,2025
G11075_23,G11075,Olavanna,23,Mathara,Rajitha,Kozhikkode,Grama Panchayat,CPI(M),LDF,830,2025
G11075_24,G11075,Olavanna,24,Konthanari,K Sunil,Kozhikkode,Grama Panchayat,INC,UDF,710,2025
G11060_1,G11060,Omasery,1,Koodathai,Abdul Kadher Jeelani,Kozhikkode,Grama Panchayat,IUML,UDF,672,2025
G11060_2,G11060,Omasery,2,Chamora,Jincy Sibil,Kozhikkode,Grama Panchayat,CPI(M),LDF,394,2025
G11060_3,G11060,Omasery,3,Chemmaruthai,Amurthul Swaroop E K,Kozhikkode,Grama Panchayat,INC,UDF,363,2025
G11060_4,G11060,Omasery,4,Perivilly,Sibi Thomas Pottanplakkal,Kozhikkode,Grama Panchayat,INC,UDF,580,2025
G11060_5,G11060,Omasery,5,Kattumunda,Divya Babuganesan,Kozhikkode,Grama Panchayat,CPI(M),LDF,424,2025
G11060_6,G11060,Omasery,6,Cholakkal,O P Khaleel Master,Kozhikkode,Grama Panchayat,WPI,OTH,624,2025
G11060_7,G11060,Omasery,7,Omassery East,Shahana Sherin,Kozhikkode,Grama Panchayat,INC,UDF,665,2025
G11060_8,G11060,Omasery,8,Omassery West,Abdul  Salam,Kozhikkode,Grama Panchayat,IUML,UDF,647,2025
G11060_9,G11060,Omasery,9,Ambalakkandy,Subina N,Kozhikkode,Grama Panchayat,IUML,UDF,706,2025
G11060_10,G11060,Omasery,10,Vennakkode,Mini Dasan,Kozhikkode,Grama Panchayat,IUML,UDF,653,2025
G11060_11,G11060,Omasery,11,Kaivelimukku,Shikha  Anoop Kolkkoth,Kozhikkode,Grama Panchayat,INC,UDF,650,2025
G11060_12,G11060,Omasery,12,Nadammalpoyil,Kp Jabir Master,Kozhikkode,Grama Panchayat,IUML,UDF,836,2025
G11060_13,G11060,Omasery,13,Kedayathur,Sainuddheen Bappu,Kozhikkode,Grama Panchayat,IUML,UDF,806,2025
G11060_14,G11060,Omasery,14,Kolathakkara,Bushra,Kozhikkode,Grama Panchayat,IUML,UDF,553,2025
G11060_15,G11060,Omasery,15,Velimanna,Munavvar Sadath Punathil,Kozhikkode,Grama Panchayat,IUML,UDF,836,2025
G11060_16,G11060,Omasery,16,Palakkunnu,Super Souda Teacher,Kozhikkode,Grama Panchayat,IUML,UDF,682,2025
G11060_17,G11060,Omasery,17,Puthur,Shafna Maliyakkandy,Kozhikkode,Grama Panchayat,IUML,UDF,702,2025
G11060_18,G11060,Omasery,18,Mudoor,Ushadevi,Kozhikkode,Grama Panchayat,CPI(M),LDF,479,2025
G11060_19,G11060,Omasery,19,Mangad,P K Gangadharan,Kozhikkode,Grama Panchayat,INC,UDF,514,2025
G11060_20,G11060,Omasery,20,Meppalli,Radhakrishnan,Kozhikkode,Grama Panchayat,CPI(M),LDF,402,2025
G11060_21,G11060,Omasery,21,Chakkikkavu,T T Manoj  Kumar,Kozhikkode,Grama Panchayat,CPI(M),LDF,432,2025
G11060_22,G11060,Omasery,22,Koodathai South,Shahina Rehmath,Kozhikkode,Grama Panchayat,IUML,UDF,624,2025
G11004_1,G11004,Onchiyam,1,Madakkara,Abhijth P V,Kozhikkode,Grama Panchayat,CPI(M),LDF,550,2025
G11004_2,G11004,Onchiyam,2,K P R Nagar,Anitha Pilakkandi,Kozhikkode,Grama Panchayat,RMPI,OTH,532,2025
G11004_3,G11004,Onchiyam,3,Malol Kunnu,V P Gopalakrishnan Master,Kozhikkode,Grama Panchayat,CPI(M),LDF,497,2025
G11004_4,G11004,Onchiyam,4,Chamakkunnu,Juharnas Jouhar,Kozhikkode,Grama Panchayat,IUML,UDF,656,2025
G11004_5,G11004,Onchiyam,5,Puthiyottum Kandi,R K Sujeevan,Kozhikkode,Grama Panchayat,RMPI,OTH,614,2025
G11004_6,G11004,Onchiyam,6,Onchiyam,Nisha Kazhakapurayil,Kozhikkode,Grama Panchayat,RMPI,OTH,610,2025
G11004_7,G11004,Onchiyam,7,Vellikulangara West,Shajina Kodakkatt,Kozhikkode,Grama Panchayat,RMPI,OTH,617,2025
G11004_8,G11004,Onchiyam,8,Thayyil,Malol Sreejith,Kozhikkode,Grama Panchayat,RMPI,OTH,545,2025
G11004_9,G11004,Onchiyam,9,Vellikulangara,Raheesa Noushad,Kozhikkode,Grama Panchayat,IUML,UDF,621,2025
G11004_10,G11004,Onchiyam,10,Vallathkunnu,Paleri Meethal Ramya,Kozhikkode,Grama Panchayat,CPI(M),LDF,553,2025
G11004_11,G11004,Onchiyam,11,Nadapuram Road,Bindhu Vallil,Kozhikkode,Grama Panchayat,CPI(M),LDF,429,2025
G11004_12,G11004,Onchiyam,12,High School,Jayaraj K P,Kozhikkode,Grama Panchayat,CPI(M),LDF,610,2025
G11004_13,G11004,Onchiyam,13,Arakkal,Praveesh K C,Kozhikkode,Grama Panchayat,INC,UDF,562,2025
G11004_14,G11004,Onchiyam,14,Arakkal East,Anil Kumar C T K,Kozhikkode,Grama Panchayat,CPI(M),LDF,570,2025
G11004_15,G11004,Onchiyam,15,Health Center,Prajisha Pulikkool,Kozhikkode,Grama Panchayat,RMPI,OTH,495,2025
G11004_16,G11004,Onchiyam,16,Madappally College,Sathi Teacher,Kozhikkode,Grama Panchayat,INC,UDF,469,2025
G11004_17,G11004,Onchiyam,17,Kannookkara,Rathidevi,Kozhikkode,Grama Panchayat,SP,OTH,582,2025
G11004_18,G11004,Onchiyam,18,Kelubazar,A V Sheeba,Kozhikkode,Grama Panchayat,CPI(M),LDF,693,2025
G11004_19,G11004,Onchiyam,19,Valiya Madakkara,Nirosha Dhanesh,Kozhikkode,Grama Panchayat,IUML,UDF,726,2025
G11040_1,G11040,Panangad,1,Kannadipoyil,Bindu.M.M,Kozhikkode,Grama Panchayat,CPI(M),LDF,479,2025
G11040_2,G11040,Panangad,2,Kurumboyil,P.G.Devanand Master,Kozhikkode,Grama Panchayat,INC,UDF,430,2025
G11040_3,G11040,Panangad,3,Vayalada,Sunoj Mohanan,Kozhikkode,Grama Panchayat,CPI(M),LDF,345,2025
G11040_4,G11040,Panangad,4,Thazhe Thalayad,Habeeba Shameer,Kozhikkode,Grama Panchayat,IUML,UDF,648,2025
G11040_5,G11040,Panangad,5,Thalayad,Abdu Nadukkandi,Kozhikkode,Grama Panchayat,CPI(M),LDF,444,2025
G11040_6,G11040,Panangad,6,Padikkal Vayal,T.K.Muhammadali,Kozhikkode,Grama Panchayat,INC,UDF,598,2025
G11040_7,G11040,Panangad,7,Mankayam,Hrudya S Chandran,Kozhikkode,Grama Panchayat,CPI(M),LDF,576,2025
G11040_8,G11040,Panangad,8,Ezhukandy,Nasar P.K,Kozhikkode,Grama Panchayat,IUML,UDF,956,2025
G11040_9,G11040,Panangad,9,Palamthala,V.V.Naufal,Kozhikkode,Grama Panchayat,CPI(M),LDF,595,2025
G11040_10,G11040,Panangad,10,Poovambai,K.Devesan,Kozhikkode,Grama Panchayat,CPI(M),LDF,697,2025
G11040_11,G11040,Panangad,11,Raroth Mukku,Kottayil Muhammad,Kozhikkode,Grama Panchayat,NCPSCP,LDF,577,2025
G11040_12,G11040,Panangad,12,Chindramangalam,Nisha Gopinath,Kozhikkode,Grama Panchayat,INC,UDF,791,2025
G11040_13,G11040,Panangad,13,Vattoly,K.C.Suresan,Kozhikkode,Grama Panchayat,INC,UDF,613,2025
G11040_14,G11040,Panangad,14,Arapeedika,Sobhana Kottakkatt,Kozhikkode,Grama Panchayat,INC,UDF,488,2025
G11040_15,G11040,Panangad,15,Mundakkara,Sheeja Mathukandi,Kozhikkode,Grama Panchayat,CPI(M),LDF,593,2025
G11040_16,G11040,Panangad,16,Thiruvancheri Poyil,V.M.Kamalakshi,Kozhikkode,Grama Panchayat,CPI(M),LDF,583,2025
G11040_17,G11040,Panangad,17,Karayathodi,T.K.Saritha,Kozhikkode,Grama Panchayat,CPI(M),LDF,758,2025
G11040_18,G11040,Panangad,18,Kattamvally,Pushpalatha Keloth,Kozhikkode,Grama Panchayat,INC,UDF,642,2025
G11040_19,G11040,Panangad,19,Nirmalloor,Shyja Puliyullathil,Kozhikkode,Grama Panchayat,CPI(M),LDF,655,2025
G11040_20,G11040,Panangad,20,Panangad North,C.P.Shijoy,Kozhikkode,Grama Panchayat,CPI(M),LDF,775,2025
G11040_21,G11040,Panangad,21,Kattode,Shaini Regesh,Kozhikkode,Grama Panchayat,RJD,LDF,600,2025
G11033_1,G11033,Perambra,1,Chenayi,Jaseela Vazhayil,Kozhikkode,Grama Panchayat,IUML,UDF,669,2025
G11033_2,G11033,Perambra,2,Kallode North,Vinu Nagath,Kozhikkode,Grama Panchayat,BJP,NDA,451,2025
G11033_3,G11033,Perambra,3,Kallode South,Pradeep V C,Kozhikkode,Grama Panchayat,INC,UDF,590,2025
G11033_4,G11033,Perambra,4,College,Sajina V K,Kozhikkode,Grama Panchayat,CPI,LDF,478,2025
G11033_5,G11033,Perambra,5,Moyothchal,Sunija,Kozhikkode,Grama Panchayat,CPI(M),LDF,578,2025
G11033_6,G11033,Perambra,6,Chathoth Chal,K M Sreenivasan,Kozhikkode,Grama Panchayat,IND,OTH,708,2025
G11033_7,G11033,Perambra,7,Menhaniam,Babu Komminiyottu,Kozhikkode,Grama Panchayat,CPI(M),LDF,683,2025
G11033_8,G11033,Perambra,8,Pandikkode,Adv. Aparna K,Kozhikkode,Grama Panchayat,INC,UDF,620,2025
G11033_9,G11033,Perambra,9,Koderichal,Savithri Adiyattil,Kozhikkode,Grama Panchayat,CPI(M),LDF,548,2025
G11033_10,G11033,Perambra,10,Marutheri,Anirudhan,Kozhikkode,Grama Panchayat,CPI(M),LDF,654,2025
G11033_11,G11033,Perambra,11,Unnikkunnu,Dhanya Anilkumar,Kozhikkode,Grama Panchayat,IND,OTH,606,2025
G11033_12,G11033,Perambra,12,Perambra Town,Nasida V K,Kozhikkode,Grama Panchayat,IUML,UDF,521,2025
G11033_13,G11033,Perambra,13,Kakkad,Yoosaf,Kozhikkode,Grama Panchayat,IUML,UDF,690,2025
G11033_14,G11033,Perambra,14,Ambalithazha,Rajeeshkumar R K,Kozhikkode,Grama Panchayat,INC,UDF,597,2025
G11033_15,G11033,Perambra,15,Kizhinhaniam,Radha Areeppoyil Meethal,Kozhikkode,Grama Panchayat,INC,UDF,487,2025
G11033_16,G11033,Perambra,16,Parappuram,Lathika Vinod,Kozhikkode,Grama Panchayat,INC,UDF,536,2025
G11033_17,G11033,Perambra,17,Aakkoopparamb,Vanaja Kizhakkayil,Kozhikkode,Grama Panchayat,CPI(M),LDF,597,2025
G11033_18,G11033,Perambra,18,Eravattur,K V Valsan  Nair,Kozhikkode,Grama Panchayat,INC,UDF,627,2025
G11033_19,G11033,Perambra,19,Mottanthara Mukku,Patmakala C,Kozhikkode,Grama Panchayat,CPI(M),LDF,606,2025
G11033_20,G11033,Perambra,20,Kaipram,O M Radhakrishnan,Kozhikkode,Grama Panchayat,RJD,LDF,613,2025
G11033_21,G11033,Perambra,21,Edavarad,Edathumkara Ibrayi,Kozhikkode,Grama Panchayat,IUML,UDF,521,2025
G11071_1,G11071,Perumanna,1,Payyadimethal,Deepa Kampurath,Kozhikkode,Grama Panchayat,CPI(M),LDF,933,2025
G11071_2,G11071,Perumanna,2,Payyadithazham,T. Nizar,Kozhikkode,Grama Panchayat,CPI(M),LDF,662,2025
G11071_3,G11071,Perumanna,3,Parakkottuthazham,Abdullanisar N.T,Kozhikkode,Grama Panchayat,IUML,UDF,598,2025
G11071_4,G11071,Perumanna,4,Perumanna North,U.K Ruhaimath,Kozhikkode,Grama Panchayat,IUML,UDF,829,2025
G11071_5,G11071,Perumanna,5,Arathilparamb,Muthumana Nalini Teacher,Kozhikkode,Grama Panchayat,INC,UDF,815,2025
G11071_6,G11071,Perumanna,6,Perumanpura West,Adv. Praseetha M.T,Kozhikkode,Grama Panchayat,CPI(M),LDF,720,2025
G11071_7,G11071,Perumanna,7,Perumanpura East,Geetha Mullappally,Kozhikkode,Grama Panchayat,CPI(M),LDF,446,2025
G11071_8,G11071,Perumanna,8,Thayyilthazham,Bilsi T.P,Kozhikkode,Grama Panchayat,INC,UDF,666,2025
G11071_9,G11071,Perumanna,9,Parammal,Mini T.,Kozhikkode,Grama Panchayat,CPI(M),LDF,593,2025
G11071_10,G11071,Perumanna,10,Kottayithazham,V.T Manoj,Kozhikkode,Grama Panchayat,INC,UDF,627,2025
G11071_11,G11071,Perumanna,11,Vellayikkode,R.M Ummu Jameela,Kozhikkode,Grama Panchayat,IUML,UDF,986,2025
G11071_12,G11071,Perumanna,12,Perumanna South,Aminabi Teacher,Kozhikkode,Grama Panchayat,CPI(M),LDF,619,2025
G11071_13,G11071,Perumanna,13,Perumanna Town,M.P Abdul  Majeed,Kozhikkode,Grama Panchayat,IUML,UDF,677,2025
G11071_14,G11071,Perumanna,14,Parakkandam,K.E Muhammad Fasal,Kozhikkode,Grama Panchayat,INC,UDF,829,2025
G11071_15,G11071,Perumanna,15,Puthoormadam,A.T Muneer,Kozhikkode,Grama Panchayat,IUML,UDF,841,2025
G11071_16,G11071,Perumanna,16,Illath Thazham,Soumya K.P,Kozhikkode,Grama Panchayat,CPI(M),LDF,527,2025
G11071_17,G11071,Perumanna,17,Vallikkunnu,Thekkethodikayil Subrahmanyan,Kozhikkode,Grama Panchayat,INC,UDF,589,2025
G11071_18,G11071,Perumanna,18,Ambiloli,Ayishabi Kummangal,Kozhikkode,Grama Panchayat,IUML,UDF,759,2025
G11071_19,G11071,Perumanna,19,Changaramkunnu,Premarajan Puthanpurayil,Kozhikkode,Grama Panchayat,INC,UDF,540,2025
G11071_20,G11071,Perumanna,20,Panniyoorkulam,Ramya Thattaril,Kozhikkode,Grama Panchayat,INC,UDF,677,2025
G11071_21,G11071,Perumanna,21,Parakkulam,Muhammed Fayis K P,Kozhikkode,Grama Panchayat,IND,OTH,557,2025
G11071_22,G11071,Perumanna,22,Nedumparamb,K.P Rajan Nedumparambil,Kozhikkode,Grama Panchayat,INC,UDF,687,2025
G11070_1,G11070,Peruvayal,1,Peringolam School,Ajith Prasad Asari Kandiyil,Kozhikkode,Grama Panchayat,CPI(M),LDF,675,2025
G11070_2,G11070,Peruvayal,2,Peringolam,R V Jafer,Kozhikkode,Grama Panchayat,IUML,UDF,948,2025
G11070_3,G11070,Peruvayal,3,Mundakkal,M M Prasad,Kozhikkode,Grama Panchayat,CPI(M),LDF,686,2025
G11070_4,G11070,Peruvayal,4,Cherukulathur,Bineesh K K,Kozhikkode,Grama Panchayat,CPI(M),LDF,956,2025
G11070_5,G11070,Peruvayal,5,Pariyangad,Nimisha Nampolath,Kozhikkode,Grama Panchayat,CPI(M),LDF,1247,2025
G11070_6,G11070,Peruvayal,6,Pariyangad Thadayi,N K Ramlath,Kozhikkode,Grama Panchayat,IUML,UDF,848,2025
G11070_7,G11070,Peruvayal,7,Konarambu,A.P. Bushra,Kozhikkode,Grama Panchayat,IUML,UDF,729,2025
G11070_8,G11070,Peruvayal,8,Peruvayal,Subitha Thottancherry,Kozhikkode,Grama Panchayat,INC,UDF,543,2025
G11070_9,G11070,Peruvayal,9,Kayalam,Jithin Vilakkumadathil,Kozhikkode,Grama Panchayat,CPI(M),LDF,824,2025
G11070_10,G11070,Peruvayal,10,Pallithazham,Pullil Abdul Latheef,Kozhikkode,Grama Panchayat,IND,OTH,942,2025
G11070_11,G11070,Peruvayal,11,Kalleri,P G Anoop,Kozhikkode,Grama Panchayat,CPI(M),LDF,754,2025
G11070_12,G11070,Peruvayal,12,Poovattuparamba,Shahina Teacher,Kozhikkode,Grama Panchayat,IUML,UDF,626,2025
G11070_13,G11070,Peruvayal,13,Aluvan Pilakkal,Ratheesh Kumar,Kozhikkode,Grama Panchayat,IUML,UDF,724,2025
G11070_14,G11070,Peruvayal,14,Anakkuzhikkara,Sudha Rabeesh,Kozhikkode,Grama Panchayat,IUML,UDF,766,2025
G11070_15,G11070,Peruvayal,15,Thadapparambu,Shahana Krishnadas,Kozhikkode,Grama Panchayat,INC,UDF,640,2025
G11070_16,G11070,Peruvayal,16,Mayooramkunnu,K T Sajitha,Kozhikkode,Grama Panchayat,IUML,UDF,705,2025
G11070_17,G11070,Peruvayal,17,Perya,A M Ashik,Kozhikkode,Grama Panchayat,IUML,UDF,853,2025
G11070_18,G11070,Peruvayal,18,Keezhmadu,N Pushpalatha,Kozhikkode,Grama Panchayat,CPI(M),LDF,891,2025
G11070_19,G11070,Peruvayal,19,Vellipparamba,Biju Sivadasan,Kozhikkode,Grama Panchayat,IND,OTH,872,2025
G11070_20,G11070,Peruvayal,20,Vellipparamba 5th Mile,P. N. Moideen Koya,Kozhikkode,Grama Panchayat,IND,OTH,794,2025
G11070_21,G11070,Peruvayal,21,Vellipparamba 6th Mile,Mini,Kozhikkode,Grama Panchayat,CPI(M),LDF,515,2025
G11070_22,G11070,Peruvayal,22,Areekkal,Aneesh Palatt,Kozhikkode,Grama Panchayat,INC,UDF,719,2025
G11070_23,G11070,Peruvayal,23,Goshalikkunnu,Usha Ambadath,Kozhikkode,Grama Panchayat,CPI(M),LDF,560,2025
G11070_24,G11070,Peruvayal,24,Kuttikkattur,A T Jayasree,Kozhikkode,Grama Panchayat,INC,UDF,691,2025
G11006_1,G11006,Purameri,1,Watersite,Beena,Kozhikkode,Grama Panchayat,INC,UDF,517,2025
G11006_2,G11006,Purameri,2,Highschool,Sajeevan,Kozhikkode,Grama Panchayat,CPI(M),LDF,452,2025
G11006_3,G11006,Purameri,3,Purameri Postoffice,Shamsudheen,Kozhikkode,Grama Panchayat,IUML,UDF,570,2025
G11006_4,G11006,Purameri,4,Purameri Theru,Ajayan,Kozhikkode,Grama Panchayat,INC,UDF,516,2025
G11006_5,G11006,Purameri,5,Vilathapuram,Libisha,Kozhikkode,Grama Panchayat,INC,UDF,668,2025
G11006_6,G11006,Purameri,6,Vilathapuram Subcentre,Sudheesh,Kozhikkode,Grama Panchayat,CPI(M),LDF,653,2025
G11006_7,G11006,Purameri,7,Elayidam,Alimath,Kozhikkode,Grama Panchayat,IUML,UDF,583,2025
G11006_8,G11006,Purameri,8,Vattapoyil,Nanu,Kozhikkode,Grama Panchayat,INC,UDF,812,2025
G11006_9,G11006,Purameri,9,Nademmal,Sreelatha,Kozhikkode,Grama Panchayat,INC,UDF,611,2025
G11006_10,G11006,Purameri,10,Nadakkumeethal,Jishi,Kozhikkode,Grama Panchayat,CPI(M),LDF,565,2025
G11006_11,G11006,Purameri,11,Harithavayal,Suresh Kumar,Kozhikkode,Grama Panchayat,CPI(M),LDF,655,2025
G11006_12,G11006,Purameri,12,Perumundasseri,Sunitha,Kozhikkode,Grama Panchayat,CPI,LDF,692,2025
G11006_13,G11006,Purameri,13,Kallumpuram,Jilsha,Kozhikkode,Grama Panchayat,INC,UDF,638,2025
G11006_14,G11006,Purameri,14,Pirakin Kad,Sudhakaran,Kozhikkode,Grama Panchayat,CPI(M),LDF,563,2025
G11006_15,G11006,Purameri,15,Kuningad,Sameer,Kozhikkode,Grama Panchayat,IUML,UDF,668,2025
G11006_16,G11006,Purameri,16,Aramvally,Shahina,Kozhikkode,Grama Panchayat,IUML,UDF,681,2025
G11006_17,G11006,Purameri,17,Muthuvadathur,Sabeeda,Kozhikkode,Grama Panchayat,IUML,UDF,583,2025
G11006_18,G11006,Purameri,18,Nidiyapara,Shiji M V,Kozhikkode,Grama Panchayat,INC,UDF,515,2025
G11006_19,G11006,Purameri,19,Kovilakam,Sureshbabu,Kozhikkode,Grama Panchayat,CPI(M),LDF,492,2025
G11058_1,G11058,Puthuppadi,1,Kannappan Kund,Shamna Kk,Kozhikkode,Grama Panchayat,IND,OTH,420,2025
G11058_2,G11058,Puthuppadi,2,Mattikunnu,Shiju Isakk,Kozhikkode,Grama Panchayat,INC,UDF,548,2025
G11058_3,G11058,Puthuppadi,3,Valliyad,Jamsheera.M T,Kozhikkode,Grama Panchayat,IUML,UDF,664,2025
G11058_4,G11058,Puthuppadi,4,Muppathekra,Najmunnisa,Kozhikkode,Grama Panchayat,IUML,UDF,741,2025
G11058_5,G11058,Puthuppadi,5,Kanalad,Saju (Shihab P T),Kozhikkode,Grama Panchayat,CPI(M),LDF,557,2025
G11058_6,G11058,Puthuppadi,6,Adivaram,Mrudula,Kozhikkode,Grama Panchayat,IUML,UDF,775,2025
G11058_7,G11058,Puthuppadi,7,Elikkad,Sameer Pulikkalthodi,Kozhikkode,Grama Panchayat,IUML,UDF,750,2025
G11058_8,G11058,Puthuppadi,8,Kaithappoyil,Muhammad Ashraf,Kozhikkode,Grama Panchayat,IUML,UDF,758,2025
G11058_9,G11058,Puthuppadi,9,Manalvayal,Najiya Teacher,Kozhikkode,Grama Panchayat,IUML,UDF,549,2025
G11058_10,G11058,Puthuppadi,10,West Kaithappoyil,Sharafudeen K K,Kozhikkode,Grama Panchayat,INC,UDF,825,2025
G11058_11,G11058,Puthuppadi,11,Odungakkad,C P Sidheeque,Kozhikkode,Grama Panchayat,IUML,UDF,727,2025
G11058_12,G11058,Puthuppadi,12,Kunjukulam,Faisal,Kozhikkode,Grama Panchayat,IUML,UDF,757,2025
G11058_13,G11058,Puthuppadi,13,Mammunnippadi,Biju Thanikkakuzhi,Kozhikkode,Grama Panchayat,INC,UDF,696,2025
G11058_14,G11058,Puthuppadi,14,Kuppayakkod,Nimmi Devid,Kozhikkode,Grama Panchayat,INC,UDF,722,2025
G11058_15,G11058,Puthuppadi,15,Kottarakkoth,Neethu K Sreedhar,Kozhikkode,Grama Panchayat,IND,OTH,637,2025
G11058_16,G11058,Puthuppadi,16,Kavumpuram,Muhammadshafi,Kozhikkode,Grama Panchayat,IND,OTH,786,2025
G11058_17,G11058,Puthuppadi,17,Perumpalli,Brijila Suneesh,Kozhikkode,Grama Panchayat,INC,UDF,722,2025
G11058_18,G11058,Puthuppadi,18,Malapurm,Rasheed,Kozhikkode,Grama Panchayat,IUML,UDF,889,2025
G11058_19,G11058,Puthuppadi,19,Elokkara,Sreejith Elokkara,Kozhikkode,Grama Panchayat,CPI(M),LDF,742,2025
G11058_20,G11058,Puthuppadi,20,Eangappuzha,Moli Anto,Kozhikkode,Grama Panchayat,INC,UDF,437,2025
G11058_21,G11058,Puthuppadi,21,Puthuppadi Central,Salomi Saleem,Kozhikkode,Grama Panchayat,INC,UDF,514,2025
G11058_22,G11058,Puthuppadi,22,Vaanikkara,Meera Sreejith,Kozhikkode,Grama Panchayat,INC,UDF,570,2025
G11058_23,G11058,Puthuppadi,23,Kakkavayal,Jamsheena P M,Kozhikkode,Grama Panchayat,INC,UDF,588,2025
G11058_24,G11058,Puthuppadi,24,Karikulam,Anagha Manu,Kozhikkode,Grama Panchayat,INC,UDF,603,2025
G11052_1,G11052,Thalakkulathur,1,Andikkode,Fathima Basheer,Kozhikkode,Grama Panchayat,IUML,UDF,700,2025
G11052_2,G11052,Thalakkulathur,2,Manathanath,Anbith. K P,Kozhikkode,Grama Panchayat,INC,UDF,502,2025
G11052_3,G11052,Thalakkulathur,3,Annassery,Divakaran,Kozhikkode,Grama Panchayat,INC,UDF,656,2025
G11052_4,G11052,Thalakkulathur,4,Manikyakkunnu,Nadukkandi Sathyanathan,Kozhikkode,Grama Panchayat,CPI(M),LDF,526,2025
G11052_5,G11052,Thalakkulathur,5,Edakkara,P. K. Rathisha,Kozhikkode,Grama Panchayat,CPI(M),LDF,673,2025
G11052_6,G11052,Thalakkulathur,6,Pattarpalam,K. K. Mineesh,Kozhikkode,Grama Panchayat,CPI(M),LDF,537,2025
G11052_7,G11052,Thalakkulathur,7,Thoonumannil,Semeera Thalasseri,Kozhikkode,Grama Panchayat,INC,UDF,404,2025
G11052_8,G11052,Thalakkulathur,8,Parappara,A. M. Jayasree Teacher,Kozhikkode,Grama Panchayat,CPI(M),LDF,593,2025
G11052_9,G11052,Thalakkulathur,9,Edavanakkuzhi,Shareena Kareem,Kozhikkode,Grama Panchayat,CPI(M),LDF,617,2025
G11052_10,G11052,Thalakkulathur,10,Pavayil,I. P Geetha,Kozhikkode,Grama Panchayat,CPI(M),LDF,496,2025
G11052_11,G11052,Thalakkulathur,11,Mathilakam,Perooli Ramya,Kozhikkode,Grama Panchayat,INC,UDF,416,2025
G11052_12,G11052,Thalakkulathur,12,Parambath,Prabitha Cheeroth,Kozhikkode,Grama Panchayat,INC,UDF,474,2025
G11052_13,G11052,Thalakkulathur,13,Mukkam Kadavu,Sreejith. C,Kozhikkode,Grama Panchayat,INC,UDF,518,2025
G11052_14,G11052,Thalakkulathur,14,Purakkattiri,Prabhi Punathil,Kozhikkode,Grama Panchayat,INC,UDF,623,2025
G11052_15,G11052,Thalakkulathur,15,Palora,Soorya Joshith,Kozhikkode,Grama Panchayat,INC,UDF,590,2025
G11052_16,G11052,Thalakkulathur,16,Poozhiyil,Pradeep Kumar,Kozhikkode,Grama Panchayat,INC,UDF,593,2025
G11052_17,G11052,Thalakkulathur,17,Vazhani,K. P. Girija,Kozhikkode,Grama Panchayat,INC,UDF,520,2025
